time|simcarPos|simcarHeading|simcarFracIndex|simcarSpeed|simcarRoadIndex|eyeLocationX|eyeLocationY|nearPoint|farPoint|carPoint|steerAngle|accelerator|brake|autocarPos|autocarHeading|autocarFracIndex|autocarSpeed|currentspeed|imaginedSpeedlimit|lanepos|followedLane|visAttention|turning|block|signVis
0.00|(101.44,.00)|(1.00,-.00)|100.44401667005414|9.2296718439957|100|0|0|(111.44,.00)|(138.36,.00)|(121.00,.00)|0.00|0.00|0.00|(121.44,.00)|(1.00,.00)|120.44401667005414|9.2296718439957|0|null|2.50011965782012|0|null|false|0|false
0.05|(101.88,.00)|(1.00,-.00)|100.88325433227538|9.13408211256151|100|0|0|(111.88,.00)|(138.42,.00)|(121.44,.00)|0.00|0.00|0.00|(121.88,.00)|(1.00,.00)|120.88325433227538|9.13408211256151|0|null|2.5002496613003835|0|null|false|0|false
0.10|(102.32,.00)|(1.00,.00)|101.317716307145|9.038543370306952|101|0|0|(112.32,.00)|(138.47,.00)|(121.88,.00)|0.00|0.00|0.00|(122.32,.00)|(1.00,.00)|121.317716307145|9.038543370306952|0|null|2.5002992680316796|0|null|false|0|false
0.15|(102.75,.00)|(1.00,.00)|101.74740490659866|8.943056123156225|101|0|0|(112.75,.00)|(138.52,.00)|(122.32,.00)|0.00|0.00|0.00|(122.75,.00)|(1.00,.00)|121.74740490659866|8.943056123156225|0|null|2.500507050957787|0|null|false|0|false
0.20|(103.17,.00)|(1.00,.00)|102.17232440328395|8.84762089952383|102|0|0|(113.17,.00)|(138.56,.00)|(122.75,.00)|0.00|0.00|0.00|(123.17,.00)|(1.00,.00)|122.17232440328395|8.84762089952383|0|null|2.500668025158263|0|null|false|0|false
0.25|(103.59,.00)|(1.00,.00)|102.59247566447885|8.752238251247398|102|0|0|(113.59,.00)|(138.60,.00)|(123.17,.00)|0.00|0.00|0.00|(123.59,.00)|(1.00,.00)|122.59247566447885|8.752238251247398|0|null|2.5008642829748498|0|null|false|0|false
0.30|(104.01,.00)|(1.00,.00)|103.0128810976361|8.684242679962217|103|0|0|(114.01,.00)|(138.75,.00)|(123.59,.00)|0.00|0.05|0.00|(124.01,.00)|(1.00,.00)|123.0128810976361|8.684242679962217|0|null|2.501138159171953|0|null|false|0|false
0.35|(104.43,.01)|(1.00,.00)|103.42993018560368|8.616494491530933|103|0|0|(114.43,.00)|(138.90,.00)|(124.01,.00)|0.00|0.05|0.00|(124.43,.00)|(1.00,.00)|123.42993018560368|8.616494491530933|0|null|2.5013675249474523|0|null|false|0|false
0.40|(104.84,.01)|(1.00,.00)|103.84363428650433|8.54899630721044|103|0|0|(114.84,.00)|(139.04,.00)|(124.43,.00)|0.00|0.05|0.00|(124.84,.00)|(1.00,.00)|123.84363428650433|8.54899630721044|0|null|2.5016885806511806|0|null|false|0|false
0.45|(105.25,.01)|(1.00,.00)|104.25400764167564|8.481750783095094|104|0|0|(115.25,.00)|(139.18,.00)|(124.84,.00)|0.00|0.05|0.00|(125.25,.00)|(1.00,.00)|124.25400764167564|8.481750783095094|0|null|2.5019939918165783|0|null|false|0|false
0.50|(105.66,.01)|(1.00,.00)|104.66106257247166|8.41476061027845|104|0|0|(115.66,.00)|(139.32,.00)|(125.25,.00)|0.00|0.05|0.00|(125.66,.00)|(1.00,.00)|124.66106257247166|8.41476061027845|0|null|2.502329103504139|0|null|false|0|false
0.55|(106.06,.01)|(1.00,.00)|105.06481181897618|8.348028514996795|105|0|0|(116.06,.00)|(139.46,.00)|(125.66,.00)|0.00|0.05|0.00|(126.06,.00)|(1.00,.00)|125.06481181897618|8.348028514996795|0|null|2.50270880629566|0|null|false|0|false
0.60|(106.47,.01)|(1.00,.00)|105.46526991044779|8.28155725875323|105|0|0|(116.47,.00)|(139.59,.00)|(126.06,.00)|0.00|0.05|0.00|(126.47,.00)|(1.00,.00)|125.46526991044779|8.28155725875323|0|null|2.503060980267734|0|null|false|0|false
0.65|(106.87,.01)|(1.00,.00)|105.86972800497297|8.255604867523408|105|0|0|(116.87,.00)|(139.89,.00)|(126.47,.00)|0.00|0.13|0.00|(126.87,.00)|(1.00,.00)|125.86972800497297|8.255604867523408|0|null|2.5034999717472197|0|null|false|0|false
0.70|(107.27,.01)|(1.00,.00)|106.27292973489358|8.229879183363398|106|0|0|(117.27,.00)|(140.19,.00)|(126.87,.00)|0.00|0.13|0.00|(127.27,.00)|(1.00,.00)|126.27292973489358|8.229879183363398|0|null|2.503893279009618|0|null|false|0|false
0.75|(107.67,.02)|(1.00,.00)|106.67488464244019|8.204379554315079|106|0|0|(117.67,.00)|(140.49,.00)|(127.27,.00)|0.00|0.13|0.00|(127.67,.00)|(1.00,.00)|126.67488464244019|8.204379554315079|0|null|2.5043518485722043|0|null|false|0|false
0.80|(108.08,.02)|(1.00,.00)|107.07560492810511|8.179105311211925|107|0|0|(118.08,.00)|(140.79,.00)|(127.67,.00)|0.00|0.13|0.00|(128.08,.00)|(1.00,.00)|127.07560492810511|8.179105311211925|0|null|2.5048013130968303|0|null|false|0|false
0.85|(108.48,.02)|(1.00,.00)|107.47510131777489|8.15405576778256|107|0|0|(118.48,.00)|(141.09,.00)|(128.08,.00)|0.00|0.13|0.00|(128.48,.00)|(1.00,.00)|127.47510131777489|8.15405576778256|0|null|2.5052584136576397|0|null|false|0|false
0.90|(108.88,.02)|(1.00,.00)|107.87855235217428|8.158319181815134|107|0|0|(118.88,.00)|(141.51,.00)|(128.48,.00)|0.00|0.18|0.00|(128.88,.00)|(1.00,.00)|127.87855235217428|8.158319181815134|0|null|2.5057684414453796|0|null|false|0|false
0.95|(109.28,.02)|(1.00,.00)|108.28220786605706|8.162529736268931|108|0|0|(119.28,.00)|(141.93,.00)|(128.88,.00)|0.00|0.18|0.00|(129.28,.00)|(1.00,.00)|128.28220786605706|8.162529736268931|0|null|2.5062332416123394|0|null|false|0|false
1.00|(109.69,.02)|(1.00,.00)|108.68606348116398|8.166688137773209|108|0|0|(119.69,.00)|(142.35,.00)|(129.28,.00)|0.00|0.18|0.00|(129.69,.00)|(1.00,.00)|128.68606348116398|8.166688137773209|0|null|2.5067739780101936|0|null|false|0|false
1.05|(110.09,.03)|(1.00,.00)|109.09011895109673|8.17079508222431|109|0|0|(120.09,.00)|(142.77,.00)|(129.69,.00)|0.00|0.18|0.00|(130.09,.00)|(1.00,.00)|129.0901189510967|8.17079508222431|0|null|2.507267220923807|0|null|false|0|false
1.10|(110.49,.03)|(1.00,.00)|109.49437019820297|8.174851254981355|109|0|0|(120.49,.00)|(143.19,.00)|(130.09,.00)|0.00|0.18|0.00|(130.49,.00)|(1.00,.00)|129.49437019820297|8.174851254981355|0|null|2.5078054725880827|0|null|false|0|false
1.15|(110.90,.03)|(1.00,.00)|109.8988154265042|8.17885733105755|109|0|0|(120.90,.00)|(143.61,.00)|(130.49,.00)|0.00|0.18|0.00|(130.90,.00)|(1.00,.00)|129.8988154265042|8.17885733105755|0|null|2.508342984969404|0|null|false|0|false
1.20|(111.30,.03)|(1.00,.00)|110.30345234499606|8.182813975307196|110|0|0|(121.30,.00)|(144.03,.00)|(130.90,.00)|0.00|0.18|0.00|(131.30,.00)|(1.00,.00)|130.30345234499606|8.182813975307196|0|null|2.508868078888157|0|null|false|0|false
1.25|(111.71,.03)|(1.00,.00)|110.70827751301215|8.186721842608556|110|0|0|(121.71,.00)|(144.46,.00)|(131.30,.00)|0.00|0.18|0.00|(131.71,.00)|(1.00,.00)|130.70827751301215|8.186721842608556|0|null|2.509440303304591|0|null|false|0|false
1.30|(112.11,.04)|(1.00,.00)|111.11329040926626|8.190581578042648|111|0|0|(122.11,.00)|(144.88,.00)|(131.71,.00)|0.00|0.18|0.00|(132.11,.00)|(1.00,.00)|131.11329040926626|8.190581578042648|0|null|2.5099681824401996|0|null|false|0|false
1.35|(112.52,.04)|(1.00,.00)|111.51848702274025|8.194393817068116|111|0|0|(122.52,.00)|(145.30,.00)|(132.11,.00)|0.00|0.18|0.00|(132.52,.00)|(1.00,.00)|131.51848702274026|8.194393817068116|0|null|2.510549353847642|0|null|false|0|false
1.40|(112.92,.04)|(1.00,.01)|111.92386660917587|8.198159185692246|111|0|0|(122.92,.00)|(145.72,.00)|(132.52,.00)|0.00|0.18|0.00|(132.92,.00)|(1.00,.00)|131.9238666091759|8.198159185692246|0|null|2.5111034896001594|0|null|false|0|false
1.45|(113.33,.04)|(1.00,.01)|112.32942599290716|8.201878300638274|112|0|0|(123.33,.00)|(146.14,.00)|(132.92,.00)|0.00|0.18|0.00|(133.33,.00)|(1.00,.00)|132.32942599290715|8.201878300638274|0|null|2.5116755263640873|0|null|false|0|false
1.50|(113.74,.04)|(1.00,.01)|112.73516287495455|8.205551769509027|112|0|0|(123.74,.00)|(146.56,.00)|(133.33,.00)|0.00|0.18|0.00|(133.74,.00)|(1.00,.00)|132.73516287495454|8.205551769509027|0|null|2.5122644225549804|0|null|false|0|false
1.55|(114.14,.05)|(1.00,.01)|113.14107586068481|8.209180190947057|113|0|0|(124.14,.00)|(146.98,.00)|(133.74,.00)|0.00|0.18|0.00|(134.14,.00)|(1.00,.00)|133.1410758606848|8.209180190947057|0|null|2.5128320746285544|0|null|false|0|false
1.60|(114.55,.05)|(1.00,.01)|113.54716148779721|8.212764154791317|113|0|0|(124.55,.00)|(147.40,.00)|(134.14,.00)|0.00|0.18|0.00|(134.55,.00)|(1.00,.00)|133.5471614877972|8.212764154791317|0|null|2.5134443066067225|0|null|false|0|false
1.65|(114.95,.05)|(1.00,.01)|113.95341923770899|8.216304242230464|113|0|0|(124.95,.00)|(147.82,.00)|(134.55,.00)|0.00|0.18|0.00|(134.95,.00)|(1.00,.00)|133.953419237709|8.216304242230464|0|null|2.5140284896903378|0|null|false|0|false
1.70|(115.36,.05)|(1.00,.01)|114.35984568159354|8.219801025952927|114|0|0|(125.36,.00)|(148.24,.00)|(134.95,.00)|0.00|0.18|0.00|(135.36,.00)|(1.00,.00)|134.35984568159353|8.219801025952927|0|null|2.5146475080182444|0|null|false|0|false
1.75|(115.77,.06)|(1.00,.01)|114.76643947126325|8.223255070293774|114|0|0|(125.77,.00)|(148.66,.00)|(135.36,.00)|0.00|0.18|0.00|(135.77,.00)|(1.00,.00)|134.76643947126325|8.223255070293774|0|null|2.515265522426162|0|null|false|0|false
1.80|(116.17,.06)|(1.00,.01)|115.1731984343289|8.226666931378471|115|0|0|(126.17,.00)|(149.08,.00)|(135.77,.00)|0.00|0.18|0.00|(136.17,.00)|(1.00,.00)|135.1731984343289|8.226666931378471|0|null|2.5158875605851256|0|null|false|0|false
1.85|(116.58,.06)|(1.00,.01)|115.58011990900869|8.23003715726364|115|0|0|(126.58,.00)|(149.50,.00)|(136.17,.00)|0.00|0.18|0.00|(136.58,.00)|(1.00,.00)|135.5801199090087|8.23003715726364|0|null|2.516540074252009|0|null|false|0|false
1.90|(116.99,.06)|(1.00,.01)|115.98720302483686|8.233366288074855|115|0|0|(126.99,.00)|(149.92,.00)|(136.58,.00)|0.00|0.18|0.00|(136.99,.00)|(1.00,.00)|135.98720302483684|8.233366288074855|0|null|2.517177648392445|0|null|false|0|false
1.95|(117.39,.07)|(1.00,.01)|116.3944445823141|8.236654856141573|116|0|0|(127.39,.00)|(150.34,.00)|(136.99,.00)|0.00|0.18|0.00|(137.39,.00)|(1.00,.00)|136.3944445823141|8.236654856141573|0|null|2.517853228160874|0|null|false|0|false
2.00|(117.80,.07)|(1.00,.01)|116.80184370961811|8.23990338612928|116|0|0|(127.80,.00)|(150.76,.00)|(137.39,.00)|0.00|0.18|0.00|(137.80,.00)|(1.00,.00)|136.8018437096181|8.23990338612928|0|null|2.51852274675045|0|null|false|0|false
2.05|(118.21,.07)|(1.00,.01)|117.2093978382664|8.243112395168891|117|0|0|(128.21,.00)|(151.18,.00)|(137.80,.00)|0.00|0.18|0.00|(138.21,.00)|(1.00,.00)|137.2093978382664|8.243112395168891|0|null|2.5192125073559692|0|null|false|0|false
2.10|(118.62,.07)|(1.00,.01)|117.61710509443242|8.246282392983508|117|0|0|(128.62,.00)|(151.60,.00)|(138.21,.00)|0.00|0.18|0.00|(138.62,.00)|(1.00,.00)|137.61710509443242|8.246282392983508|0|null|2.5199198431155376|0|null|false|0|false
2.15|(119.02,.08)|(1.00,.01)|118.02496409698664|8.249413882012579|118|0|0|(129.02,.00)|(152.02,.00)|(138.62,.00)|0.00|0.18|0.00|(139.02,.00)|(1.00,.00)|138.02496409698665|8.249413882012579|0|null|2.5206263047772413|0|null|false|0|false
2.20|(119.43,.08)|(1.00,.01)|118.43297218462416|8.252507357533531|118|0|0|(129.43,.00)|(152.44,.00)|(139.02,.00)|0.00|0.18|0.00|(139.43,.00)|(1.00,.00)|138.43297218462416|8.252507357533531|0|null|2.521363978452773|0|null|false|0|false
2.25|(119.84,.08)|(1.00,.01)|118.84112849770209|8.255563307780939|118|0|0|(129.84,.00)|(152.86,.00)|(139.43,.00)|0.00|0.18|0.00|(139.84,.00)|(1.00,.00)|138.84112849770207|8.255563307780939|0|null|2.5220964144713567|0|null|false|0|false
2.30|(120.28,.08)|(1.00,.01)|119.27660043632413|8.418045151356818|119|0|0|(130.28,.00)|(153.95,.00)|(139.84,.00)|0.00|0.49|0.00|(140.28,.00)|(1.00,.00)|139.27660043632414|8.418045151356818|0|null|2.52290517008123|0|null|false|0|false
2.35|(120.72,.09)|(1.00,.01)|119.71940846182771|8.575674507023955|119|0|0|(130.72,.00)|(155.02,.00)|(140.28,.00)|0.00|0.49|0.00|(140.72,.00)|(1.00,.00)|139.7194084618277|8.575674507023955|0|null|2.5237371357227745|0|null|false|0|false
2.40|(121.17,.09)|(1.00,.01)|120.1693574787327|8.728761405191404|120|0|0|(131.17,.00)|(156.08,.00)|(140.72,.00)|0.00|0.49|0.00|(141.17,.00)|(1.00,.00)|140.1693574787327|8.728761405191404|0|null|2.5245877834385517|0|null|false|0|false
2.45|(121.63,.09)|(1.00,.01)|120.62626294500996|8.877584436464081|120|0|0|(131.63,.00)|(157.14,.00)|(141.17,.00)|0.00|0.49|0.00|(141.63,.00)|(1.00,.00)|140.62626294500996|8.877584436464081|0|null|2.525468578344083|0|null|false|0|false
2.50|(122.09,.10)|(1.00,.01)|121.08995086903316|9.02239504381831|121|0|0|(132.09,.00)|(158.18,.00)|(141.63,.00)|0.00|0.49|0.00|(142.09,.00)|(1.00,.00)|141.08995086903315|9.02239504381831|0|null|2.526368820207771|0|null|false|0|false
