time|simcarPos|simcarHeading|simcarFracIndex|simcarSpeed|simcarRoadIndex|eyeLocationX|eyeLocationY|nearPoint|farPoint|carPoint|steerAngle|accelerator|brake|autocarPos|autocarHeading|autocarFracIndex|autocarSpeed|currentspeed|imaginedSpeedlimit|lanepos|followedLane|visAttention|turning|block|signVis
0.00|(101.44,.00)|(1.00,-.00)|100.44401667005414|9.2296718439957|100|0|0|(111.44,.00)|(138.36,.00)|(121.00,.00)|0.00|0.00|0.00|(121.44,.00)|(1.00,.00)|120.44401667005414|9.2296718439957|0|null|2.50011965782012|0|null|false|0|false
0.05|(101.88,.00)|(1.00,-.00)|100.88325433227538|9.13408211256151|100|0|0|(111.88,.00)|(138.42,.00)|(121.44,.00)|0.00|0.00|0.00|(121.88,.00)|(1.00,.00)|120.88325433227538|9.13408211256151|0|null|2.5002496613003835|0|null|false|0|false
0.10|(102.32,.00)|(1.00,.00)|101.317716307145|9.038543370306952|101|0|0|(112.32,.00)|(138.47,.00)|(121.88,.00)|0.00|0.00|0.00|(122.32,.00)|(1.00,.00)|121.317716307145|9.038543370306952|0|null|2.5002992680316796|0|null|false|0|false
0.15|(102.75,.00)|(1.00,.00)|101.74740490659866|8.943056123156225|101|0|0|(112.75,.00)|(138.52,.00)|(122.32,.00)|0.00|0.00|0.00|(122.75,.00)|(1.00,.00)|121.74740490659866|8.943056123156225|0|null|2.500507050957787|0|null|false|0|false
0.20|(103.17,.00)|(1.00,.00)|102.17232440328395|8.84762089952383|102|0|0|(113.17,.00)|(138.56,.00)|(122.75,.00)|0.00|0.00|0.00|(123.17,.00)|(1.00,.00)|122.17232440328395|8.84762089952383|0|null|2.500668025158263|0|null|false|0|false
0.25|(103.59,.00)|(1.00,.00)|102.59247566447885|8.752238251247398|102|0|0|(113.59,.00)|(138.60,.00)|(123.17,.00)|0.00|0.00|0.00|(123.59,.00)|(1.00,.00)|122.59247566447885|8.752238251247398|0|null|2.5008642829748498|0|null|false|0|false
0.30|(104.01,.00)|(1.00,.00)|103.0128810976361|8.684242679962217|103|0|0|(114.01,.00)|(138.75,.00)|(123.59,.00)|0.00|0.05|0.00|(124.01,.00)|(1.00,.00)|123.0128810976361|8.684242679962217|0|null|2.501138159171953|0|null|false|0|false
0.35|(104.43,.01)|(1.00,.00)|103.42993018560368|8.616494491530933|103|0|0|(114.43,.00)|(138.90,.00)|(124.01,.00)|0.00|0.05|0.00|(124.43,.00)|(1.00,.00)|123.42993018560368|8.616494491530933|0|null|2.5013675249474523|0|null|false|0|false
0.40|(104.84,.01)|(1.00,.00)|103.84363428650433|8.54899630721044|103|0|0|(114.84,.00)|(139.04,.00)|(124.43,.00)|0.00|0.05|0.00|(124.84,.00)|(1.00,.00)|123.84363428650433|8.54899630721044|0|null|2.5016885806511806|0|null|false|0|false
0.45|(105.25,.01)|(1.00,.00)|104.25400764167564|8.481750783095094|104|0|0|(115.25,.00)|(139.18,.00)|(124.84,.00)|0.00|0.05|0.00|(125.25,.00)|(1.00,.00)|124.25400764167564|8.481750783095094|0|null|2.5019939918165783|0|null|false|0|false
0.50|(105.67,.01)|(1.00,.00)|104.66514638880844|8.437254630446553|104|0|0|(115.67,.00)|(139.41,.00)|(125.25,.00)|0.00|0.10|0.00|(125.67,.00)|(1.00,.00)|124.66514638880844|8.437254630446553|0|null|2.5023327703338185|0|null|false|0|false
0.55|(106.07,.01)|(1.00,.00)|105.07411034357351|8.393044794661405|105|0|0|(116.07,.00)|(139.65,.00)|(125.67,.00)|0.00|0.10|0.00|(126.07,.00)|(1.00,.00)|125.07411034357351|8.393044794661405|0|null|2.5027190133704966|0|null|false|0|false
0.60|(106.48,.01)|(1.00,.00)|105.4809151892436|8.349122240851154|105|0|0|(116.48,.00)|(139.88,.00)|(126.07,.00)|0.00|0.10|0.00|(126.48,.00)|(1.00,.00)|125.4809151892436|8.349122240851154|0|null|2.5030797471405037|0|null|false|0|false
0.65|(106.89,.01)|(1.00,.00)|105.88557408894106|8.305487916679773|105|0|0|(116.89,.00)|(140.11,.00)|(126.48,.00)|0.00|0.10|0.00|(126.89,.00)|(1.00,.00)|125.88557408894106|8.305487916679773|0|null|2.5035128535372078|0|null|false|0|false
0.70|(107.29,.01)|(1.00,.00)|106.28810329096332|8.262142751769531|106|0|0|(117.29,.00)|(140.34,.00)|(126.89,.00)|0.00|0.10|0.00|(127.29,.00)|(1.00,.00)|126.28810329096332|8.262142751769531|0|null|2.503915882770837|0|null|false|0|false
0.75|(107.69,.02)|(1.00,.00)|106.69367340491235|8.247858422347095|106|0|0|(117.69,.00)|(140.69,.00)|(127.29,.00)|0.00|0.15|0.00|(127.69,.00)|(1.00,.00)|126.69367340491235|8.247858422347095|0|null|2.504371869532398|0|null|false|0|false
0.80|(108.10,.02)|(1.00,.00)|107.09855483602765|8.233718485034967|107|0|0|(118.10,.00)|(141.03,.00)|(127.69,.00)|0.00|0.15|0.00|(128.10,.00)|(1.00,.00)|127.09855483602765|8.233718485034967|0|null|2.504835016902612|0|null|false|0|false
0.85|(108.50,.02)|(1.00,.00)|107.50275470325133|8.219721945896389|107|0|0|(118.50,.00)|(141.38,.00)|(128.10,.00)|0.00|0.15|0.00|(128.50,.00)|(1.00,.00)|127.50275470325133|8.219721945896389|0|null|2.5052957772687234|0|null|false|0|false
0.90|(108.91,.02)|(1.00,.00)|107.90627912244521|8.205867809220592|107|0|0|(118.91,.00)|(141.73,.00)|(128.50,.00)|0.00|0.15|0.00|(128.91,.00)|(1.00,.00)|127.90627912244521|8.205867809220592|0|null|2.5058048709326144|0|null|false|0|false
0.95|(109.31,.02)|(1.00,.00)|108.31322584992753|8.215264836913752|108|0|0|(119.31,.00)|(142.17,.00)|(128.91,.00)|0.00|0.20|0.00|(129.31,.00)|(1.00,.00)|128.31322584992753|8.215264836913752|0|null|2.506283616571642|0|null|false|0|false
1.00|(109.72,.02)|(1.00,.00)|108.72062018783855|8.224540468107804|108|0|0|(119.72,.00)|(142.62,.00)|(129.31,.00)|0.00|0.20|0.00|(129.72,.00)|(1.00,.00)|128.72062018783856|8.224540468107804|0|null|2.5068196987427203|0|null|false|0|false
1.05|(110.13,.03)|(1.00,.00)|109.12845774492908|8.233696528431164|109|0|0|(120.13,.00)|(143.06,.00)|(129.72,.00)|0.00|0.20|0.00|(130.13,.00)|(1.00,.00)|129.12845774492908|8.233696528431164|0|null|2.5073336473122363|0|null|false|0|false
1.10|(110.54,.03)|(1.00,.00)|109.53673204045994|8.242734809194584|109|0|0|(120.54,.00)|(143.51,.00)|(130.13,.00)|0.00|0.20|0.00|(130.54,.00)|(1.00,.00)|129.53673204045992|8.242734809194584|0|null|2.5078684261405257|0|null|false|0|false
1.15|(110.95,.03)|(1.00,.00)|109.94945654969167|8.274615059572481|109|0|0|(120.95,.00)|(144.05,.00)|(130.54,.00)|0.00|0.24|0.00|(130.95,.00)|(1.00,.00)|129.94945654969166|8.274615059572481|0|null|2.508426770958691|0|null|false|0|false
1.20|(111.36,.03)|(1.00,.00)|110.36368962285786|8.306003198801921|110|0|0|(121.36,.00)|(144.59,.00)|(130.95,.00)|0.00|0.24|0.00|(131.36,.00)|(1.00,.00)|130.36368962285786|8.306003198801921|0|null|2.5089683560460405|0|null|false|0|false
1.25|(111.78,.03)|(1.00,.00)|110.77940759979153|8.336910316393459|110|0|0|(121.78,.00)|(145.13,.00)|(131.36,.00)|0.00|0.24|0.00|(131.78,.00)|(1.00,.00)|130.7794075997915|8.336910316393459|0|null|2.509549482317945|0|null|false|0|false
1.30|(112.20,.04)|(1.00,.00)|111.1965893320333|8.367347133854015|111|0|0|(122.20,.00)|(145.67,.00)|(131.78,.00)|0.00|0.24|0.00|(132.20,.00)|(1.00,.00)|131.19658933203328|8.367347133854015|0|null|2.510114151030684|0|null|false|0|false
1.35|(112.62,.04)|(1.00,.00)|111.61912815299499|8.419903822189264|111|0|0|(122.62,.00)|(146.30,.00)|(132.20,.00)|0.00|0.28|0.00|(132.62,.00)|(1.00,.00)|131.619128152995|8.419903822189264|0|null|2.510703983282712|0|null|false|0|false
1.40|(113.04,.04)|(1.00,.00)|112.04413573831893|8.471539043306976|112|0|0|(123.04,.00)|(146.93,.00)|(132.62,.00)|0.00|0.28|0.00|(133.04,.00)|(1.00,.00)|132.04413573831891|8.471539043306976|0|null|2.5113063397976525|0|null|false|0|false
1.45|(113.47,.04)|(1.00,.01)|112.47157082071699|8.52227949001242|112|0|0|(123.47,.00)|(147.56,.00)|(133.04,.00)|0.00|0.28|0.00|(133.47,.00)|(1.00,.00)|132.47157082071698|8.52227949001242|0|null|2.5119066374425167|0|null|false|0|false
1.50|(113.90,.05)|(1.00,.01)|112.90139248319342|8.572150663783273|112|0|0|(123.90,.00)|(148.19,.00)|(133.47,.00)|0.00|0.28|0.00|(133.90,.00)|(1.00,.00)|132.90139248319343|8.572150663783273|0|null|2.5125302446602396|0|null|false|0|false
1.55|(114.33,.05)|(1.00,.01)|113.33356179312526|8.621176947598041|113|0|0|(124.33,.00)|(148.82,.00)|(133.90,.00)|0.00|0.28|0.00|(134.33,.00)|(1.00,.00)|133.33356179312526|8.621176947598041|0|null|2.513157051398113|0|null|false|0|false
1.60|(114.77,.05)|(1.00,.01)|113.77274550374979|8.696746063973162|113|0|0|(124.77,.00)|(149.56,.00)|(134.33,.00)|0.00|0.34|0.00|(134.77,.00)|(1.00,.00)|133.77274550374977|8.696746063973162|0|null|2.513803105995665|0|null|false|0|false
1.65|(115.22,.05)|(1.00,.01)|114.21545581625105|8.770839283962223|114|0|0|(125.22,.00)|(150.30,.00)|(134.77,.00)|0.00|0.34|0.00|(135.22,.00)|(1.00,.00)|134.21545581625105|8.770839283962223|0|null|2.514467748216957|0|null|false|0|false
1.70|(115.66,.06)|(1.00,.01)|114.66162775238939|8.843508788017335|114|0|0|(125.66,.00)|(151.04,.00)|(135.22,.00)|0.00|0.34|0.00|(135.66,.00)|(1.00,.00)|134.6616277523894|8.843508788017335|0|null|2.5151433039583933|0|null|false|0|false
1.75|(116.11,.06)|(1.00,.01)|115.11119814731533|8.91480385498114|115|0|0|(126.11,.00)|(151.77,.00)|(135.66,.00)|0.00|0.34|0.00|(136.11,.00)|(1.00,.00)|135.11119814731535|8.91480385498114|0|null|2.5158369838886774|0|null|false|0|false
1.80|(116.57,.06)|(1.00,.01)|115.56771844109105|9.005926563447385|115|0|0|(126.57,.00)|(152.59,.00)|(136.11,.00)|0.00|0.38|0.00|(136.57,.00)|(1.00,.00)|135.56771844109105|9.005926563447385|0|null|2.5165545686673987|0|null|false|0|false
1.85|(117.03,.06)|(1.00,.01)|116.02847777607697|9.095177367173951|116|0|0|(127.03,.00)|(153.41,.00)|(136.57,.00)|0.00|0.38|0.00|(137.03,.00)|(1.00,.00)|136.02847777607695|9.095177367173951|0|null|2.5172909427686556|0|null|false|0|false
1.90|(117.49,.07)|(1.00,.01)|116.49339441386363|9.182629101373738|116|0|0|(127.49,.00)|(154.22,.00)|(137.03,.00)|0.00|0.38|0.00|(137.49,.00)|(1.00,.00)|136.49339441386363|9.182629101373738|0|null|2.518049069461296|0|null|false|0|false
1.95|(117.96,.07)|(1.00,.01)|116.96238960527964|9.268350111791904|116|0|0|(127.96,.00)|(155.04,.00)|(137.49,.00)|0.00|0.38|0.00|(137.96,.00)|(1.00,.00)|136.96238960527964|9.268350111791904|0|null|2.518829369394032|0|null|false|0|false
2.00|(118.44,.07)|(1.00,.01)|117.43884704343333|9.372752706033252|117|0|0|(128.44,.00)|(155.93,.00)|(137.96,.00)|0.00|0.42|0.00|(138.44,.00)|(1.00,.00)|137.43884704343333|9.372752706033252|0|null|2.519638262055829|0|null|false|0|false
2.05|(118.92,.07)|(1.00,.01)|117.92015272662549|9.4749489458217|117|0|0|(128.92,.00)|(156.82,.00)|(138.44,.00)|0.00|0.42|0.00|(138.92,.00)|(1.00,.00)|137.92015272662547|9.4749489458217|0|null|2.5204727951730788|0|null|false|0|false
2.10|(119.41,.08)|(1.00,.01)|118.40621112443608|9.575029978057701|118|0|0|(129.41,.00)|(157.71,.00)|(138.92,.00)|0.00|0.42|0.00|(139.41,.00)|(1.00,.00)|138.40621112443608|9.575029978057701|0|null|2.521333234514794|0|null|false|0|false
2.15|(119.90,.08)|(1.00,.01)|118.8969303320783|9.673080959883945|118|0|0|(129.90,.00)|(158.59,.00)|(139.41,.00)|0.00|0.42|0.00|(139.90,.00)|(1.00,.00)|138.89693033207828|9.673080959883945|0|null|2.5222196379675115|0|null|false|0|false
2.20|(120.40,.08)|(1.00,.01)|119.3955278386067|9.788684449397389|119|0|0|(130.40,.00)|(159.55,.00)|(139.90,.00)|0.00|0.47|0.00|(140.40,.00)|(1.00,.00)|139.3955278386067|9.788684449397389|0|null|2.523138470713943|0|null|false|0|false
2.25|(120.90,.09)|(1.00,.01)|119.89949054125991|9.90181679408575|119|0|0|(130.90,.00)|(160.51,.00)|(140.40,.00)|0.00|0.47|0.00|(140.90,.00)|(1.00,.00)|139.89949054125992|9.90181679408575|0|null|2.5240851778913984|0|null|false|0|false
2.30|(121.41,.09)|(1.00,.01)|120.40871194887293|10.012583624047663|120|0|0|(131.41,.00)|(161.46,.00)|(140.90,.00)|0.00|0.47|0.00|(141.41,.00)|(1.00,.00)|140.40871194887293|10.012583624047663|0|null|2.525058896578334|0|null|false|0|false
2.35|(121.92,.10)|(1.00,.01)|120.92308973903062|10.121083366672401|120|0|0|(131.92,.00)|(162.41,.00)|(141.41,.00)|0.00|0.47|0.00|(141.92,.00)|(1.00,.00)|140.92308973903062|10.121083366672401|0|null|2.5260586010611|0|null|false|0|false
2.40|(122.44,.10)|(1.00,.01)|121.44252550054661|10.227407915929028|121|0|0|(132.44,.00)|(163.35,.00)|(141.92,.00)|0.00|0.47|0.00|(142.44,.00)|(1.00,.00)|141.4425255005466|10.227407915929028|0|null|2.5270830078263207|0|null|false|0|false
2.45|(122.99,.10)|(1.00,.01)|121.98809943051917|10.458893974466202|121|0|0|(132.99,.00)|(164.82,.00)|(142.44,.00)|-0.02|0.77|0.00|(142.99,.00)|(1.00,.00)|141.98809943051918|10.458893974466202|0|null|2.528099936079864|0|null|false|0|false
2.50|(123.54,.11)|(1.00,.01)|122.54411846423295|10.683308535146129|122|0|0|(133.54,.00)|(166.28,.00)|(142.99,.00)|-0.02|0.77|0.00|(143.54,.00)|(1.00,.00)|142.54411846423295|10.683308535146129|0|null|2.5291307267324203|0|null|false|0|false
